t1_left	a1_left	f1_left	block_type	cat	stim	response	rt	id	modality	label	fb_response	fb_rt	fb_id	block	trial	attempt	retry	time_start	time_stimulus	time_response	time_log	sn	logger_sn	logger_time	participation_id	UserID	RunID	rel_time
TRUE	TRUE	NA	tar1att2_1	att_1	word_ttq_app_5	4	990.765	17	keydown	invalid_key	right_down	2548.665	39	2	0	0	TRUE	221673.95	222373.815	223381.27	226113.14	NA	97	226113.435	6594159	115257	6594209	198368.84
TRUE	TRUE	NA	tar1att2_1	att_1	word_ttq_app_5	1	765.645	37	keydown	left_down	NA	NA	NA	2	0	1	FALSE	221673.95	226113.47	226903.435	227070.065	NA	98	227070.295	6594159	115257	6594209	199325.7
TRUE	TRUE	NA	tar1att2_1	att_2	word_ttq_avo_6	1	874.405	39	keydown	right_down	NA	NA	NA	2	1	0	FALSE	227070.54	228002.535	228893.575	229051.675	NA	99	229051.89	6594159	115257	6594209	201307.295
TRUE	TRUE	NA	tar1att2_1	att_1	word_ttq_app_9	1	574.16	37	keydown	left_down	NA	NA	NA	2	2	0	FALSE	229052.1	229784.35	230375.17	230533.685	NA	100	230533.885	6594159	115257	6594210	202789.29
TRUE	TRUE	NA	tar1att2_1	tar_1	liqun_p_6_test	1	839.17	39	keydown	right_down	NA	NA	NA	2	3	0	FALSE	230534.135	231066.535	231922.66	232082.345	NA	101	232082.57	6594159	115257	6594210	204337.975
TRUE	TRUE	NA	tar1att2_1	att_1	word_ttq_app_2	1	605.955	37	keydown	left_down	NA	NA	NA	2	4	0	FALSE	232082.82	232864.965	233487.555	233647.62	NA	102	233647.86	6594159	115257	6594211	205903.265
TRUE	TRUE	NA	tar1att2_1	att_2	word_ttq_avo_9	1	676.845	39	keydown	right_down	NA	NA	NA	2	5	0	FALSE	233648.125	234563.5	235257	235412.785	NA	103	235412.98	6594159	115257	6594211	207668.385
TRUE	TRUE	NA	tar1att2_1	tar_1	zhonghua_p_6_test	1	1041.93	39	keydown	right_down	NA	NA	NA	2	6	0	FALSE	235413.23	236178.745	237329.98	237477.62	NA	104	237477.82	6594159	115257	6594212	209733.225
TRUE	TRUE	NA	tar1att2_1	att_1	word_ttq_app_1	1	688	37	keydown	left_down	NA	NA	NA	2	7	0	FALSE	237478.025	237993.86	238698.51	238859.745	NA	105	238859.97	6594159	115257	6594212	211115.375
TRUE	TRUE	NA	tar1att2_1	att_1	word_ttq_app_4	1	597.535	37	keydown	left_down	NA	NA	NA	2	8	0	FALSE	238860.415	239825.59	240439.775	240591.58	NA	106	240591.81	6594159	115257	6594212	212847.215
TRUE	TRUE	NA	tar1att2_1	att_1	word_ttq_app_3	1	676.02	37	keydown	left_down	NA	NA	NA	2	9	0	FALSE	240592.04	241540.75	242233.425	242389.935	NA	107	242390.13	6594159	115257	6594213	214645.535
TRUE	TRUE	NA	tar1att2_1	att_2	word_ttq_avo_8	1	637.35	39	keydown	right_down	NA	NA	NA	2	10	0	FALSE	242390.355	243289.23	243943.23	244105.165	NA	108	244105.365	6594159	115257	6594213	216360.77
TRUE	TRUE	NA	tar1att2_1	tar_1	hongshuangxi_a_5_test	1	817.99	39	keydown	right_down	NA	NA	NA	2	11	0	FALSE	244105.615	244654.675	245583.84	245753.705	NA	109	245753.92	6594159	115257	6594214	218009.325
TRUE	TRUE	NA	tar1att2_1	att_1	word_ttq_app_8	1	622.455	37	keydown	left_down	NA	NA	NA	2	12	0	FALSE	245754.49	246419.81	247059.195	247219.165	NA	110	247219.405	6594159	115257	6594214	219474.81
TRUE	TRUE	NA	tar1att2_1	att_1	word_ttq_app_6	1	960.48	37	keydown	left_down	NA	NA	NA	2	13	0	FALSE	247219.66	248001.745	248978.875	249134.07	NA	111	249134.33	6594159	115257	6594214	221389.735
TRUE	TRUE	NA	tar1att2_1	att_2	word_ttq_avo_1	1	658.28	39	keydown	right_down	NA	NA	NA	2	14	0	FALSE	249134.555	249850.16	250525.105	250682.75	NA	112	250682.95	6594159	115257	6594215	222938.355
TRUE	TRUE	NA	tar1att2_1	att_2	word_ttq_avo_3	1	670.87	39	keydown	right_down	NA	NA	NA	2	15	0	FALSE	250683.195	251298.865	251986.385	252148.17	NA	113	252148.415	6594159	115257	6594215	224403.82
TRUE	TRUE	NA	tar1att2_1	att_1	word_ttq_app_10	1	558.89	37	keydown	left_down	NA	NA	NA	2	16	0	FALSE	252148.675	252964.085	253539.64	253696.775	NA	114	253696.98	6594159	115257	6594216	225952.385
TRUE	TRUE	NA	tar1att2_1	tar_1	nobrand_a_7_test	1	685.61	39	keydown	right_down	NA	NA	NA	2	17	0	FALSE	253697.23	254279.595	254981.88	255145.495	NA	115	255145.72	6594159	115257	6594216	227401.125
TRUE	TRUE	NA	tar1att2_1	tar_1	nobrand_a_4_test	1	524.64	39	keydown	right_down	NA	NA	NA	2	18	0	FALSE	255146.035	256044.7	256586.03	256744.145	NA	116	256744.35	6594159	115257	6594216	228999.755
TRUE	TRUE	NA	tar1att2_1	tar_1	liqun_p_7_test	1	488.435	39	keydown	right_down	NA	NA	NA	2	19	0	FALSE	256744.625	257360.275	257865.385	258026.33	NA	117	258026.545	6594159	115257	6594217	230281.95
TRUE	TRUE	NA	tar1att2_1	att_2	word_ttq_avo_10	1	730.72	39	keydown	right_down	NA	NA	NA	2	20	0	FALSE	258026.77	258775.695	259523.07	259691.58	NA	118	259691.78	6594159	115257	6594217	231947.185
TRUE	TRUE	NA	tar1att2_1	att_2	word_ttq_avo_7	1	627.445	39	keydown	right_down	NA	NA	NA	2	21	0	FALSE	259691.995	260474.2	261118.73	261290.14	NA	119	261290.36	6594159	115257	6594218	233545.765
TRUE	TRUE	NA	tar1att2_1	att_1	word_ttq_app_7	1	667.645	37	keydown	left_down	NA	NA	NA	2	22	0	FALSE	261290.62	262072.825	262757.125	262905.44	NA	120	262905.72	6594159	115257	6594218	235161.125
TRUE	TRUE	NA	tar1att2_1	tar_1	zhonghua_p_4_test	1	674.255	39	keydown	right_down	NA	NA	NA	2	23	0	FALSE	262906	263887.995	264578.765	264737.16	NA	121	264737.355	6594159	115257	6594218	236992.76
TRUE	TRUE	NA	tar1att2_2	att_2	word_ttq_avo_6	1	734.7	39	keydown	right_down	NA	NA	NA	3	0	0	FALSE	268256.725	268800.005	269551.365	269716.185	NA	122	269716.38	6594159	115257	6594220	241971.785
TRUE	TRUE	NA	tar1att2_2	tar_1	nanjing_a_9_test	1	469.47	39	keydown	right_down	NA	NA	NA	3	1	0	FALSE	269716.625	270348.91	270835.03	270998.355	NA	123	270998.555	6594159	115257	6594220	243253.96
TRUE	TRUE	NA	tar1att2_2	att_1	word_ttq_app_1	1	733.855	37	keydown	left_down	NA	NA	NA	3	2	0	FALSE	270998.755	271847.57	272598.1	272763.495	NA	124	272763.695	6594159	115257	6594220	245019.1
TRUE	TRUE	NA	tar1att2_2	att_2	word_ttq_avo_7	1	529.155	39	keydown	right_down	NA	NA	NA	3	3	0	FALSE	272763.91	273712.625	274258.41	274412.065	NA	125	274412.285	6594159	115257	6594221	246667.69
TRUE	TRUE	NA	tar1att2_2	tar_1	nobrand_a_7_test	1	1096.69	39	keydown	right_down	NA	NA	NA	3	4	0	FALSE	274412.58	275011.51	276124.85	276293.755	NA	126	276293.95	6594159	115257	6594221	248549.355
TRUE	TRUE	NA	tar1att2_2	att_1	word_ttq_app_6	1	716.13	37	keydown	left_down	NA	NA	NA	3	5	0	FALSE	276294.155	277109.675	277842.42	277992.265	NA	127	277992.465	6594159	115257	6594222	250247.87
TRUE	TRUE	NA	tar1att2_2	att_1	word_ttq_app_9	1	626.745	37	keydown	left_down	NA	NA	NA	3	6	0	FALSE	277992.69	278924.745	279568.475	279724.09	NA	128	279724.29	6594159	115257	6594222	251979.695
TRUE	TRUE	NA	tar1att2_2	att_1	word_ttq_app_2	1	648.66	37	keydown	left_down	NA	NA	NA	3	7	0	FALSE	279724.51	280423.44	281088.735	281239.425	NA	129	281239.625	6594159	115257	6594223	253495.03
TRUE	TRUE	NA	tar1att2_2	att_2	word_ttq_avo_8	2	794.49	37	keydown	left_down	NA	NA	NA	3	8	0	FALSE	281239.835	282171.9	282983.04	283137.775	NA	130	283137.97	6594159	115257	6594223	255393.375
TRUE	TRUE	NA	tar1att2_2	att_1	word_ttq_app_4	1	1140.755	37	keydown	left_down	NA	NA	NA	3	9	0	FALSE	283138.195	283720.565	284878.13	285036.075	NA	131	285036.275	6594159	115257	6594223	257291.68
TRUE	TRUE	NA	tar1att2_2	tar_1	hongshuangxi_p_10_test	1	716.645	39	keydown	right_down	NA	NA	NA	3	10	0	FALSE	285036.54	285951.935	286685.245	286851.155	NA	132	286851.38	6594159	115257	6594224	259106.785
TRUE	TRUE	NA	tar1att2_2	att_1	word_ttq_app_6	1	903.96	37	keydown	left_down	NA	NA	NA	3	11	0	FALSE	286851.88	287350.765	288271.425	288416.49	NA	133	288416.695	6594159	115257	6594224	260672.1
TRUE	TRUE	NA	tar1att2_2	tar_1	liqun_p_6_test	1	773.305	39	keydown	right_down	NA	NA	NA	3	12	0	FALSE	288416.94	289398.895	290188.925	290348.13	NA	134	290348.355	6594159	115257	6594225	262603.76
TRUE	TRUE	NA	tar1att2_2	tar_1	liqun_p_2_test	1	785.885	39	keydown	right_down	NA	NA	NA	3	13	0	FALSE	290348.675	291297.285	292196.625	292363.02	NA	135	292363.235	6594159	115257	6594225	264618.64
TRUE	TRUE	NA	tar1att2_2	att_2	word_ttq_avo_3	1	668.91	39	keydown	right_down	NA	NA	NA	3	14	0	FALSE	292363.485	293179.01	293864.775	294028.225	NA	136	294028.43	6594159	115257	6594226	266283.835
TRUE	TRUE	NA	tar1att2_2	tar_1	hongshuangxi_a_6_test	1	568.13	39	keydown	right_down	NA	NA	NA	3	15	0	FALSE	294028.835	294744.29	295329.07	295476.98	NA	137	295477.175	6594159	115257	6594226	267732.58
TRUE	TRUE	NA	tar1att2_2	att_1	word_ttq_app_8	1	789.39	37	keydown	left_down	NA	NA	NA	3	16	0	FALSE	295477.39	296426.14	297232.165	297375.32	NA	138	297375.52	6594159	115257	6594227	269630.925
TRUE	TRUE	NA	tar1att2_2	att_2	word_ttq_avo_4	1	692.9	39	keydown	right_down	NA	NA	NA	3	17	0	FALSE	297375.76	298108.005	298817.555	298973.91	NA	139	298974.105	6594159	115257	6594227	271229.51
TRUE	TRUE	NA	tar1att2_2	att_1	word_ttq_app_10	1	905.8	37	keydown	left_down	NA	NA	NA	3	18	0	FALSE	298974.315	299656.635	300579.115	300722.375	NA	140	300722.595	6594159	115257	6594227	272978
TRUE	TRUE	NA	tar1att2_2	att_1	word_ttq_app_5	1	928.045	37	keydown	left_down	NA	NA	NA	3	19	0	FALSE	300722.85	301554.985	302499.665	302654.04	NA	141	302654.245	6594159	115257	6594228	274909.65
TRUE	TRUE	NA	tar1att2_2	tar_1	zhonghua_p_4_test	2	604.77	37	keydown	left_down	NA	NA	NA	3	20	0	FALSE	302654.49	303453.3	304074.725	304219.345	NA	142	304219.54	6594159	115257	6594228	276474.945
TRUE	TRUE	NA	tar1att2_2	att_1	word_ttq_app_1	1	787.87	37	keydown	left_down	NA	NA	NA	3	21	0	FALSE	304219.755	304935.41	305739.925	305884.535	NA	143	305884.755	6594159	115257	6594229	278140.16
TRUE	TRUE	NA	tar1att2_2	att_1	word_ttq_app_4	1	792.925	37	keydown	left_down	NA	NA	NA	3	22	0	FALSE	305885.02	306467.34	307276.97	307433.2	NA	144	307433.57	6594159	115257	6594229	279688.975
TRUE	TRUE	NA	tar1att2_2	att_2	word_ttq_avo_1	1	710.51	39	keydown	right_down	NA	NA	NA	3	23	0	FALSE	307433.96	308049.285	308776.525	308931.955	NA	145	308932.18	6594159	115257	6594229	281187.585
TRUE	TRUE	NA	tar1att2_2	tar_1	nobrand_a_2_test	1	1011.01	39	keydown	right_down	NA	NA	NA	3	24	0	FALSE	308932.46	309814.435	310842.485	310996.765	NA	146	310996.98	6594159	115257	6594230	283252.385
TRUE	TRUE	NA	tar1att2_2	att_1	word_ttq_app_3	1	841.18	37	keydown	left_down	NA	NA	NA	3	25	0	FALSE	310997.245	311729.435	312587.4	312745.255	NA	147	312745.475	6594159	115257	6594230	285000.88
TRUE	TRUE	NA	tar1att2_2	tar_1	liqun_p_7_test	1	612.685	39	keydown	right_down	NA	NA	NA	3	26	0	FALSE	312745.74	313278.1	313907.405	314060.72	NA	148	314060.94	6594159	115257	6594231	286316.345
TRUE	TRUE	NA	tar1att2_2	att_1	word_ttq_app_8	1	726.72	37	keydown	left_down	NA	NA	NA	3	27	0	FALSE	314061.175	314760.175	315503.53	315659.32	NA	149	315659.52	6594159	115257	6594231	287914.925
TRUE	TRUE	NA	tar1att2_2	att_2	word_ttq_avo_6	1	489.77	39	keydown	right_down	NA	NA	NA	3	28	0	FALSE	315659.72	316575.17	317081.625	317241.32	NA	150	317241.535	6594159	115257	6594232	289496.94
TRUE	TRUE	NA	tar1att2_2	att_1	word_ttq_app_6	1	717.675	37	keydown	left_down	NA	NA	NA	3	29	0	FALSE	317241.795	318140.485	318874.82	319039.76	NA	151	319039.985	6594159	115257	6594232	291295.39
TRUE	TRUE	NA	tar1att2_2	att_1	word_ttq_app_8	1	820.96	37	keydown	left_down	NA	NA	NA	3	30	0	FALSE	319040.22	319805.715	320643.405	320804.88	NA	152	320805.1	6594159	115257	6594232	293060.505
TRUE	TRUE	NA	tar1att2_2	tar_1	yuxi_p_5_test	1	889.745	39	keydown	right_down	NA	NA	NA	3	31	0	FALSE	320805.37	321620.855	322635.33	322786.435	NA	153	322786.67	6594159	115257	6594233	295042.075
TRUE	TRUE	NA	tar1att2_2	tar_1	nobrand_a_4_test	1	1354.855	39	keydown	right_down	NA	NA	NA	3	32	0	FALSE	322788.17	323785.625	325157.12	325317.61	NA	154	325317.825	6594159	115257	6594234	297573.23
TRUE	TRUE	NA	tar1att2_2	tar_1	liqun_a_1_test	1	679.69	39	keydown	right_down	NA	NA	NA	3	33	0	FALSE	325318.14	326316.675	327013.56	327165.955	NA	155	327166.16	6594159	115257	6594234	299421.565
TRUE	TRUE	NA	tar1att2_2	att_1	word_ttq_app_5	1	1398.835	37	keydown	left_down	NA	NA	NA	3	34	0	FALSE	327166.365	328065.2	329480.69	329630.475	NA	156	329630.735	6594159	115257	6594235	301886.14
TRUE	TRUE	NA	tar1att2_2	att_2	word_ttq_avo_3	1	637.49	39	keydown	right_down	NA	NA	NA	3	35	0	FALSE	329630.98	330246.605	330900.735	331062.67	NA	157	331062.89	6594159	115257	6594235	303318.295
TRUE	TRUE	NA	tar1att2_2	att_1	word_ttq_app_7	1	809.425	37	keydown	left_down	NA	NA	NA	3	36	0	FALSE	331063.145	331728.645	332554.73	332711.105	NA	158	332711.32	6594159	115257	6594235	304966.725
TRUE	TRUE	NA	tar1att2_2	att_2	word_ttq_avo_10	1	705.09	39	keydown	right_down	NA	NA	NA	3	37	0	FALSE	332711.58	333410.545	334132.28	334293.055	NA	159	334293.28	6594159	115257	6594236	306548.685
TRUE	TRUE	NA	tar1att2_2	att_2	word_ttq_avo_9	1	606.525	39	keydown	right_down	NA	NA	NA	3	38	0	FALSE	334293.55	335208.96	335832.14	335991.62	NA	160	335991.845	6594159	115257	6594236	308247.25
TRUE	TRUE	NA	tar1att2_2	att_1	word_ttq_app_3	1	944.85	37	keydown	left_down	NA	NA	NA	3	39	0	FALSE	335992.08	336607.715	337569.23	337740.05	NA	161	337740.265	6594159	115257	6594237	309995.67
TRUE	TRUE	NA	tar1att2_2	tar_1	liqun_a_4_test	1	972.025	39	keydown	right_down	NA	NA	NA	3	40	0	FALSE	337740.555	338290.79	339279.325	339438.545	NA	162	339438.735	6594159	115257	6594237	311694.14
TRUE	TRUE	NA	tar1att2_2	att_2	word_ttq_avo_8	1	873.97	39	keydown	right_down	NA	NA	NA	3	41	0	FALSE	339438.95	340137.99	341028.61	341187.08	NA	163	341187.3	6594159	115257	6594238	313442.705
TRUE	TRUE	NA	tar1att2_2	att_2	word_ttq_avo_2	1	612.1	39	keydown	right_down	NA	NA	NA	3	42	0	FALSE	341187.555	341869.77	342498.55	342669.095	NA	164	342669.29	6594159	115257	6594238	314924.695
TRUE	TRUE	NA	tar1att2_2	tar_1	zhonghua_p_6_test	1	807.66	39	keydown	right_down	NA	NA	NA	3	43	0	FALSE	342669.53	343168.675	343993.24	344151.155	NA	165	344151.35	6594159	115257	6594238	316406.755
TRUE	TRUE	NA	tar1att2_2	att_1	word_ttq_app_2	1	809.5	37	keydown	left_down	NA	NA	NA	3	44	0	FALSE	344151.55	344950.42	345776.735	345932.915	NA	166	345933.295	6594159	115257	6594239	318188.7
TRUE	TRUE	NA	tar1att2_2	att_2	word_ttq_avo_2	1	552.645	39	keydown	right_down	NA	NA	NA	3	45	0	FALSE	345933.545	346449.19	347018.455	347165.185	NA	167	347165.425	6594159	115257	6594239	319420.83
TRUE	TRUE	NA	tar1att2_2	tar_1	yuxi_p_2_test	1	805.54	39	keydown	right_down	NA	NA	NA	3	46	0	FALSE	347165.695	347931.225	348846.44	348996.885	NA	168	348997.08	6594159	115257	6594239	321252.485
TRUE	TRUE	NA	tar1att2_2	att_1	word_ttq_app_3	1	806.77	37	keydown	left_down	NA	NA	NA	3	47	0	FALSE	348997.27	349546.425	350369.86	350528.9	NA	169	350529.095	6594159	115257	6594240	322784.5
TRUE	TRUE	NA	tar1att2_2	att_1	word_ttq_app_2	1	752.935	37	keydown	left_down	NA	NA	NA	3	48	0	FALSE	350529.31	351111.75	351881.335	352027.6	NA	170	352027.82	6594159	115257	6594240	324283.225
TRUE	TRUE	NA	tar1att2_2	att_1	word_ttq_app_7	1	827.25	37	keydown	left_down	NA	NA	NA	3	49	0	FALSE	352028.07	352893.495	353737.43	353892.625	NA	171	353892.82	6594159	115257	6594241	326148.225
TRUE	TRUE	NA	tar1att2_2	att_2	word_ttq_avo_10	1	755.905	39	keydown	right_down	NA	NA	NA	3	50	0	FALSE	353893.035	354758.815	355531.125	355691.085	NA	172	355691.275	6594159	115257	6594241	327946.68
TRUE	TRUE	NA	tar1att2_2	tar_1	nobrand_p_10_test	1	927.745	39	keydown	right_down	NA	NA	NA	3	51	0	FALSE	355691.705	356373.775	357410.195	357572.715	NA	173	357572.935	6594159	115257	6594242	329828.34
TRUE	TRUE	NA	tar1att2_2	att_1	word_ttq_app_10	1	731.075	37	keydown	left_down	NA	NA	NA	3	52	0	FALSE	357573.15	358205.53	358953.28	359104.71	NA	174	359104.935	6594159	115257	6594242	331360.34
TRUE	TRUE	NA	tar1att2_2	att_2	word_ttq_avo_5	1	920.58	39	keydown	right_down	NA	NA	NA	3	53	0	FALSE	359105.155	359770.845	360708.08	360869.89	NA	175	360870.1	6594159	115257	6594242	333125.505
TRUE	TRUE	NA	tar1att2_2	tar_1	liqun_p_6_test	2	688.44	37	keydown	left_down	NA	NA	NA	3	54	0	FALSE	360870.365	361769.04	362474.28	362618.335	NA	176	362618.53	6594159	115257	6594243	334873.935
TRUE	TRUE	NA	tar1att2_2	att_2	word_ttq_avo_7	1	732.29	39	keydown	right_down	NA	NA	NA	3	55	0	FALSE	362618.725	363401	364149.95	364316.855	NA	177	364317.055	6594159	115257	6594243	336572.46
TRUE	TRUE	NA	tar1att2_2	att_1	word_ttq_app_9	1	815.3	37	keydown	left_down	NA	NA	NA	3	56	0	FALSE	364317.255	364932.98	365764.935	365915.43	NA	178	365915.625	6594159	115257	6594244	338171.03
TRUE	TRUE	NA	tar1att2_2	att_1	word_ttq_app_1	1	647.255	37	keydown	left_down	NA	NA	NA	3	57	0	FALSE	365915.845	366898.12	367561.855	367730.545	NA	179	367730.745	6594159	115257	6594244	339986.15
TRUE	TRUE	NA	tar1att2_2	att_2	word_ttq_avo_1	1	664.695	39	keydown	right_down	NA	NA	NA	3	58	0	FALSE	367730.945	368546.46	369227.835	369379.13	NA	180	369379.345	6594159	115257	6594245	341634.75
TRUE	TRUE	NA	tar1att2_2	att_1	word_ttq_app_5	1	963.585	37	keydown	left_down	NA	NA	NA	3	59	0	FALSE	369379.6	370061.81	371042.06	371194.195	NA	181	371194.395	6594159	115257	6594245	343449.8
TRUE	TRUE	NA	tar1att2_2	att_2	word_ttq_avo_5	1	735.895	39	keydown	right_down	NA	NA	NA	3	60	0	FALSE	371194.605	371793.68	372546.225	372692.875	NA	182	372693.1	6594159	115257	6594245	344948.505
TRUE	TRUE	NA	tar1att2_2	att_2	word_ttq_avo_4	1	502.775	39	keydown	right_down	NA	NA	NA	3	61	0	FALSE	372693.31	373592.05	374111.505	374274.84	NA	183	374275.075	6594159	115257	6594246	346530.48
TRUE	TRUE	NA	tar1att2_2	att_2	word_ttq_avo_10	1	508.145	39	keydown	right_down	NA	NA	NA	3	62	0	FALSE	374275.3	374841.025	375365.8	375523.73	NA	184	375523.95	6594159	115257	6594246	347779.355
TRUE	TRUE	NA	tar1att2_2	tar_1	liqun_a_10_test	1	1080.665	39	keydown	right_down	NA	NA	NA	3	63	0	FALSE	375524.235	376289.835	377481.135	377638.56	NA	185	377638.755	6594159	115257	6594247	349894.16
TRUE	TRUE	NA	tar1att2_2	tar_1	nanjing_p_10_test	1	585.67	39	keydown	right_down	NA	NA	NA	3	64	0	FALSE	377639.165	378271.33	378966.265	379120.575	NA	186	379120.795	6594159	115257	6594247	351376.2
TRUE	TRUE	NA	tar1att2_2	att_1	word_ttq_app_9	1	668.185	37	keydown	left_down	NA	NA	NA	3	65	0	FALSE	379121.035	379836.655	380521.5	380669.26	NA	187	380669.485	6594159	115257	6594247	352924.89
TRUE	TRUE	NA	tar1att2_2	tar_1	hongshuangxi_a_3_test	1	696.08	39	keydown	right_down	NA	NA	NA	3	66	0	FALSE	380669.74	381501.81	382214.965	382384.41	NA	188	382384.605	6594159	115257	6594248	354640.01
TRUE	TRUE	NA	tar1att2_2	att_1	word_ttq_app_7	1	797.54	37	keydown	left_down	NA	NA	NA	3	67	0	FALSE	382384.815	383333.56	384148.125	384299.43	NA	189	384299.645	6594159	115257	6594248	356555.05
TRUE	TRUE	NA	tar1att2_2	tar_1	hongshuangxi_a_5_test	1	735.49	39	keydown	right_down	NA	NA	NA	3	68	0	FALSE	384299.91	385148.645	385900.845	386047.905	NA	190	386048.105	6594159	115257	6594249	358303.51
TRUE	TRUE	NA	tar1att2_2	att_1	word_ttq_app_4	1	751.195	37	keydown	left_down	NA	NA	NA	3	69	0	FALSE	386048.355	386564.065	387331.99	387496.67	NA	191	387496.875	6594159	115257	6594249	359752.28
TRUE	TRUE	NA	tar1att2_2	att_2	word_ttq_avo_9	1	539.915	39	keydown	right_down	NA	NA	NA	3	70	0	FALSE	387497.085	388395.785	388952.365	389111.885	NA	192	389112.085	6594159	115257	6594249	361367.49
TRUE	TRUE	NA	tar1att2_2	att_1	word_ttq_app_10	1	658.3	37	keydown	left_down	NA	NA	NA	3	71	0	FALSE	389112.285	389777.93	390452.9	390610.525	NA	193	390610.72	6594159	115257	6594250	362866.125
